#SampleID	env_package	empo_1	empo_2	empo_3
13301.2015.017.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79328	misc environment	free-living	non-saline	surface (non-saline)
11442.G87519	misc environment	free-living	non-saline	surface (non-saline)
11442.G79584	misc environment	free-living	non-saline	surface (non-saline)
11442.G86855	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.009.Fly.11.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G87599	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.042.Fly.24.T	host-associated		Host-associated	Host-associated (non-saline)
11624.J40.185.58	human-associated	Host-associated	Animal	Animal secretion
13301.2014.066.Fly.11.L	host-associated		Host-associated	Host-associated (non-saline)
11815.PWW.3527.SkinEtOH	host-associated	Host-associated	Animal-associated	Animal surface
11442.G75819	misc environment	free-living	non-saline	surface (non-saline)
10218.5.11.13.S.RA.G	soil			
11442.G75694	misc environment	free-living	non-saline	surface (non-saline)
13301.2015.015.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.35.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.23.O	host-associated		Host-associated	Host-associated (non-saline)
11442.G75792	misc environment	free-living	non-saline	surface (non-saline)
11405.subject723.timepoint12	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11712.SUBJECT17.STOOL.263	human-gut	Host-associated	Animal-associated	Animal distal gut
10321.2014.009.Fly.26.T				
2192.H04a.Hand.1978.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.066.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.017.Fly.3.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
1802.H36Kc				
13301.2014.006.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.017.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
1742.DM126	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
13301.2015.015.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.28.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G86979	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.066.Fly.34.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G87603	misc environment	free-living	non-saline	surface (non-saline)
11442.G83455	misc environment	free-living	non-saline	surface (non-saline)
10321.2014.009.Fly.21.T				
11404.000063243	human-skin			
11442.G79568	misc environment	free-living	non-saline	surface (non-saline)
13092.000117129.covid	built environment	Free-living	Non-saline	Surface (non-saline)
13301.2014.009.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G87461	misc environment	free-living	non-saline	surface (non-saline)
11442.G79472	misc environment	free-living	non-saline	surface (non-saline)
11442.G75611	misc environment	free-living	non-saline	surface (non-saline)
11442.G86765	misc environment	free-living	non-saline	surface (non-saline)
11442.G75826	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.042.Fly.8.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.9.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G87507	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.053.Fly.30.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.16.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G72491	misc environment	host-associated	plant	plant-corpus
2192.H06b.Hand.3301.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11442.G79573	misc environment	free-living	non-saline	surface (non-saline)
11442.G87465	misc environment	free-living	non-saline	surface (non-saline)
12227.43.RAS.ozone.6.gill	host-associated	Host-associated	Animal	Animal surface
11442.G75834	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.004.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G86774	misc environment	free-living	non-saline	surface (non-saline)
11442.G73450	misc environment	free-living	non-saline	surface (non-saline)
11519.19A030709.S15.3D	soil	Free-living	Non-saline	Soil (non-saline)
10370.AH2	human-skin			
11405.subject892.timepoint36	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2015.015.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G86935	misc environment	free-living	non-saline	surface (non-saline)
11442.G79567	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.009.Fly.35.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.15.T				
11442.G87514	misc environment	free-living	non-saline	surface (non-saline)
11442.G86946	misc environment	free-living	non-saline	surface (non-saline)
11442.G86844	misc environment	free-living	non-saline	surface (non-saline)
11442.G75649	misc environment	free-living	non-saline	surface (non-saline)
10317.000063243	human-skin	host-associated	animal	animal surface
10317.000096984	human-skin	host-associated	animal	animal surface
11405.BLANK08.D10	misc environment	Control	Negative	Sterile water blank
13301.2015.017.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.30.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.39.O	host-associated		Host-associated	Host-associated (non-saline)
11442.G87596	misc environment	free-living	non-saline	surface (non-saline)
11442.G87553	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.052.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G73449	misc environment	free-living	non-saline	surface (non-saline)
10321.2014.009.Fly.14.T				
13301.2014.006.Fly.7.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.27.T				
13301.2014.042.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79326	misc environment	free-living	non-saline	surface (non-saline)
13301.2015.015.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G87481	misc environment	free-living	non-saline	surface (non-saline)
11442.G79614	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.004.Fly.2.O	host-associated		Host-associated	Host-associated (non-saline)
11405.subject930.timepoint36	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.009.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G75827	misc environment	free-living	non-saline	surface (non-saline)
11712.SUBJECT23.STOOL.501	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.006.Fly.1.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G86814	misc environment	free-living	non-saline	surface (non-saline)
11442.G90222	misc environment	free-living	non-saline	surface (non-saline)
11405.subject858.timepoint36	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.004.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.20.L	host-associated		Host-associated	Host-associated (non-saline)
2192.H05a.Foot.2432.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11442.G75260	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.028.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79243	misc environment	free-living	non-saline	surface (non-saline)
11442.G86832	misc environment	free-living	non-saline	surface (non-saline)
11442.G83225	misc environment	not applicable	not applicable	not applicable
11624.K40.123.55	human-associated	Host-associated	Animal	Animal secretion
13301.2015.015.Fly.8.O	host-associated		Host-associated	Host-associated (non-saline)
11405.subject858.timepoint24	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10321.2014.009.Fly.33.T				
11405.subject726.timepoint24	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.006.Fly.20.L	host-associated		Host-associated	Host-associated (non-saline)
10863.PBS1.8H	microbial mat/biofilm			
13301.2014.042.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.30.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G75791	misc environment	free-living	non-saline	surface (non-saline)
11442.G86954	misc environment	free-living	non-saline	surface (non-saline)
11442.G86798	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.006.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
11405.subject859.timepoint2	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11624.J40.120.26	human-associated	Host-associated	Animal	Animal secretion
11405.subject833.timepoint2	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.009.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
11815.PWW.3373.FecalFTA	host-associated	Host-associated	Animal-associated	Animal distal gut
13301.2014.066.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
11166.TS.200.mongoose	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11442.G73502	misc environment	free-living	non-saline	surface (non-saline)
13301.2015.015.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.9.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G73678	misc environment	free-living	non-saline	surface (non-saline)
11442.G73994	misc environment	free-living	non-saline	surface (non-saline)
11442.G86878	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.052.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G86975	misc environment	free-living	non-saline	surface (non-saline)
11404.000063236	human-skin			
11442.G79471	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.006.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.34.T				
13301.2014.052.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G87520	misc environment	free-living	non-saline	surface (non-saline)
13301.2015.015.Fly.10.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.31.L	host-associated		Host-associated	Host-associated (non-saline)
11815.PWW.3395.FecalFTA	host-associated	Host-associated	Animal-associated	Animal distal gut
11405.subject833.timepoint48	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11712.SUBJECT20.STOOL.424	human-gut	Host-associated	Animal-associated	Animal distal gut
11442.G75853	misc environment	free-living	non-saline	surface (non-saline)
11442.G87557	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.042.Fly.18.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G87466	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.053.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.2.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G87494	misc environment	free-living	non-saline	surface (non-saline)
10317.000063446	human-skin	host-associated	animal	animal surface
11166.NZ.16973.B2.blueduck	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10308.Fh.P6.IHM.A.1	host-associated	Host-associated	Animal	Animal proximal gut
13301.2014.042.Fly.38.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.7.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT23.STOOL.498	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.066.Fly.5.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.017.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
