sample_name,season,subjects,add_0c,add_0c_group,facility,climate,timepoint,traintest_0,traintest_1,traintest_2,traintest_3,traintest_4,traintest_5,traintest_6,traintest_7,traintest_8,traintest_9,metabolite_logratio,mag_logratio,18S_logratio,gene_module_logratio
soil.hip.UTK.K016.06.2016.10.15.day11,fall,UTK.K016.06,187.6,active,ARF,temperate,11,train,train,train,train,train,train,train,train,train,train,0.49836494116435226,3.4026504632024075,2.6316654662483447,2.366765463050272
soil.hip.UTK.K016.06.2016.10.08.day4,fall,UTK.K016.06,62.5,active,ARF,temperate,4,train,train,train,train,train,train,train,train,train,train,1.5750467728018318,-1.498300342267136,-0.47340967005542645,1.9705985138396382
soil.hip.UTK.K016.06.2016.10.14.day10,fall,UTK.K016.06,166.5,active,ARF,temperate,10,train,train,train,train,train,train,train,train,train,train,1.8332288235446548,3.360667542298076,0.5946282501882276,2.3834600544709135
soil.hip.UTK.K016.06.2016.10.21.day17,fall,UTK.K016.06,316.6,advanced,ARF,temperate,17,train,train,train,train,train,train,train,train,train,train,1.9210416949585305,3.4861074163034136,0.9624494363376854,2.111381931943252
soil.hip.UTK.K016.06.2016.10.18.day14,fall,UTK.K016.06,252.1,advanced,ARF,temperate,14,test,test,test,test,test,test,test,test,test,test,1.010870699869301,3.405087996246042,0.9064247195765383,2.0659179272457164
soil.hip.UTK.K016.06.2016.10.09.day5,fall,UTK.K016.06,79.4,active,ARF,temperate,5,test,test,test,test,test,test,test,test,test,test,1.613770208991479,-1.0540213922688242,-1.053156399599633,1.5236488161238633
soil.hip.UTK.K016.06.2016.10.17.day13,fall,UTK.K016.06,229.7,advanced,ARF,temperate,13,test,test,test,test,test,test,test,test,test,test,2.2550316399010732,4.855469732298001,0.49397718679423086,2.3967844486662226
soil.hip.UTK.K016.06.2016.10.24.day20,fall,UTK.K016.06,357.1,advanced,ARF,temperate,20,train,train,train,train,train,train,train,train,train,train,1.5140954911630349,4.9529306345869895,2.2126458190476406,2.9150823414686755
soil.hip.UTK.K016.06.2016.10.16.day12,fall,UTK.K016.06,209.3,advanced,ARF,temperate,12,train,train,train,train,train,train,train,train,train,train,0.6161793275613974,3.479927987314195,0.8666930044133174,2.4730105862911556
soil.hip.UTK.K016.06.2016.10.05.day1,fall,UTK.K016.06,0.0,initial,ARF,temperate,1,test,test,test,test,test,test,test,test,test,test,0.8889778203767094,-1.7473455944182241,0.752111087103879,1.670350495835926
soil.hip.UTK.K016.06.2016.10.11.day7,fall,UTK.K016.06,112.4,active,ARF,temperate,7,train,train,train,train,train,train,train,train,train,train,1.3148606310052902,4.164491306875524,0.8271353231320315,2.901404897036775
soil.hip.UTK.K016.06.2016.10.19.day15,fall,UTK.K016.06,276.0,advanced,ARF,temperate,15,train,train,train,train,train,train,train,train,train,train,0.7042679556796188,3.958231671791326,0.4682300703141671,2.0876365134506036
soil.hip.UTK.K016.06.2016.10.25.day21,fall,UTK.K016.06,373.2,advanced,ARF,temperate,21,train,train,train,train,train,train,train,train,train,train,2.0416086275104313,3.5631826447032804,0.5139457511022343,2.12953184868028
soil.hip.UTK.K016.06.2016.10.07.day3,fall,UTK.K016.06,40.8,early,ARF,temperate,3,train,train,train,train,train,train,train,train,train,train,1.0456781828932868,-0.965095855501259,-0.03746889613742255,2.204537299859573
soil.hip.UTK.K016.06.2016.10.06.day2,fall,UTK.K016.06,20.4,early,ARF,temperate,2,train,train,train,train,train,train,train,train,train,train,1.5315144608956661,-2.2151372840920853,0.5173384869755377,1.8280362857490235
soil.hip.UTK.K016.06.2016.10.13.day9,fall,UTK.K016.06,146.4,active,ARF,temperate,9,train,train,train,train,train,train,train,train,train,train,2.0097826686924947,4.026313381894678,1.640540063774008,2.717869703185923
soil.hip.UTK.K016.06.2016.10.20.day16,fall,UTK.K016.06,299.7,advanced,ARF,temperate,16,train,train,train,train,train,train,train,train,train,train,1.2012388316506843,4.236589758168236,1.6121395648317645,2.161281256968958
soil.hip.UTK.K016.10.2017.06.02.day9,summer,UTK.K016.10,170.3,active,ARF,temperate,9,train,train,train,train,train,train,train,train,train,train,2.0728560559791767,-1.6056370820161145,-1.1190779767972803,1.0870222207585742
soil.hip.UTK.K016.10.2017.06.08.day15,summer,UTK.K016.10,298.6,advanced,ARF,temperate,15,train,train,train,train,train,train,train,train,train,train,1.3720248324655895,-0.2386224048717729,3.45487316199128,1.5725492369710699
soil.hip.UTK.K016.10.2017.06.14.day21,summer,UTK.K016.10,441.3,advanced,ARF,temperate,21,train,train,train,train,train,train,train,train,train,train,2.6195764002360367,-0.35715161578831633,4.229081833303336,1.474615059111116
soil.hip.UTK.K016.10.2017.05.25.day1,summer,UTK.K016.10,0.0,initial,ARF,temperate,1,train,train,train,train,train,train,train,train,train,train,2.3209494794032732,-6.539332912668852,-2.673799619557803,1.289589463414396
soil.hip.UTK.K016.10.2017.06.03.day10,summer,UTK.K016.10,193.3,active,ARF,temperate,10,train,train,train,train,train,train,train,train,train,train,1.9759543326475715,-1.6874775343303359,0.5357114265244203,1.6606606263670702
soil.hip.UTK.K016.10.2017.05.27.day3,summer,UTK.K016.10,41.5,early,ARF,temperate,3,train,train,train,train,train,train,train,train,train,train,1.880763075605449,-8.383890619506857,-2.227025837519431,1.6487461693917753
soil.hip.UTK.K016.10.2017.06.01.day8,summer,UTK.K016.10,148.5,active,ARF,temperate,8,train,train,train,train,train,train,train,train,train,train,1.830815122020912,0.330611956226992,-0.9763104924984001,4.482958061333924
soil.hip.UTK.K016.10.2017.06.06.day13,summer,UTK.K016.10,258.6,advanced,ARF,temperate,13,test,test,test,test,test,test,test,test,test,test,0.9248747873673597,0.745154782423171,1.7564371569913426,2.2504546902877625
soil.hip.UTK.K016.10.2017.05.30.day6,summer,UTK.K016.10,105.8,active,ARF,temperate,6,train,train,train,train,train,train,train,train,train,train,2.9487164304543594,-5.733068193984038,-1.9919623896702827,1.973713575926669
soil.hip.UTK.K016.10.2017.05.28.day4,summer,UTK.K016.10,62.3,active,ARF,temperate,4,test,test,test,test,test,test,test,test,test,test,0.5224660456992218,-7.685870941630675,-2.3226757085632403,1.190802155800954
soil.hip.UTK.K016.10.2017.06.10.day17,summer,UTK.K016.10,341.7,advanced,ARF,temperate,17,train,train,train,train,train,train,train,train,train,train,1.874615249279577,-0.1781939612401846,3.7244584268343743,1.2587229546522618
soil.hip.UTK.K016.10.2017.06.07.day14,summer,UTK.K016.10,278.9,advanced,ARF,temperate,14,train,train,train,train,train,train,train,train,train,train,2.4173274265572946,0.678621360945268,3.709154917899431,1.9756609424356855
soil.hip.UTK.K016.10.2017.06.05.day12,summer,UTK.K016.10,236.6,advanced,ARF,temperate,12,train,train,train,train,train,train,train,train,train,train,1.1458243845749596,-0.4761394307464819,1.3272465505312638,2.1405840479934506
soil.hip.UTK.K016.10.2017.06.09.day16,summer,UTK.K016.10,319.6,advanced,ARF,temperate,16,train,train,train,train,train,train,train,train,train,train,2.4145361050636858,-0.07609193560220184,4.728643089235247,0.9873293970994039
soil.hip.UTK.K016.10.2017.05.31.day7,summer,UTK.K016.10,126.4,active,ARF,temperate,7,train,train,train,train,train,train,train,train,train,train,2.7035082411208418,-3.8703942895366055,-2.2734444874029833,1.542347622958725
soil.hip.UTK.K016.10.2017.05.29.day5,summer,UTK.K016.10,84.2,active,ARF,temperate,5,test,test,test,test,test,test,test,test,test,test,1.5396846002433762,-6.176617032707997,-2.5309744451039027,1.4073557139499595
soil.hip.UTK.K016.10.2017.06.12.day19,summer,UTK.K016.10,392.2,advanced,ARF,temperate,19,train,train,train,train,train,train,train,train,train,train,2.88330147656359,-0.37649674864867855,3.090135288093837,1.0105369114140306
soil.hip.UTK.K016.11.2017.06.03.day10,summer,UTK.K016.11,193.3,active,ARF,temperate,10,test,test,test,test,test,test,test,test,test,test,0.8594486575726954,-0.7257391788267142,-0.07707079717877541,2.158416658729572
soil.hip.UTK.K016.11.2017.05.25.day1,summer,UTK.K016.11,0.0,initial,ARF,temperate,1,test,test,test,test,test,test,test,test,test,test,0.6510631739442623,-9.337207855249606,-2.2659101777756945,0.5757072612166612
soil.hip.UTK.K016.11.2017.06.12.day19,summer,UTK.K016.11,392.2,advanced,ARF,temperate,19,train,train,train,train,train,train,train,train,train,train,2.5759680833119436,0.22959401312008332,3.964024749736577,1.3481965608503748
soil.hip.UTK.K016.11.2017.06.11.day18,summer,UTK.K016.11,366.3,advanced,ARF,temperate,18,train,train,train,train,train,train,train,train,train,train,0.6024797847704537,-0.3742827536333806,3.339755778260187,1.7682013908045349
soil.hip.UTK.K016.11.2017.06.09.day16,summer,UTK.K016.11,319.6,advanced,ARF,temperate,16,test,test,test,test,test,test,test,test,test,test,2.4005772553868425,1.556887196380755,2.87531377266607,1.7710477433537557
soil.hip.UTK.K016.11.2017.05.27.day3,summer,UTK.K016.11,41.5,early,ARF,temperate,3,train,train,train,train,train,train,train,train,train,train,2.139304241778831,-7.544199981410361,-2.513329444900677,1.1484256112690492
soil.hip.UTK.K016.11.2017.05.28.day4,summer,UTK.K016.11,62.3,active,ARF,temperate,4,train,train,train,train,train,train,train,train,train,train,2.7370454047851,-5.120032842910396,-2.8243578946088768,0.8652798543734734
soil.hip.UTK.K016.11.2017.06.08.day15,summer,UTK.K016.11,298.6,advanced,ARF,temperate,15,train,train,train,train,train,train,train,train,train,train,0.8268162243245332,0.1760275804087108,2.6867752054873844,1.6362632840640678
soil.hip.UTK.K016.11.2017.05.26.day2,summer,UTK.K016.11,18.3,early,ARF,temperate,2,test,test,test,test,test,test,test,test,test,test,2.0514236507349093,-9.52167888948512,-2.586697234500255,0.5183130434633023
soil.hip.UTK.K016.11.2017.05.30.day6,summer,UTK.K016.11,105.8,active,ARF,temperate,6,train,train,train,train,train,train,train,train,train,train,1.9741412871241764,-2.627773710877543,-2.4995054492091526,0.987767646347991
soil.hip.UTK.K016.11.2017.06.07.day14,summer,UTK.K016.11,278.9,advanced,ARF,temperate,14,train,train,train,train,train,train,train,train,train,train,2.0427962577915704,-0.07069001679115772,1.4271798132969273,2.0446266198779846
soil.hip.UTK.K016.11.2017.06.04.day11,summer,UTK.K016.11,215.2,advanced,ARF,temperate,11,train,train,train,train,train,train,train,train,train,train,1.9737476202090711,0.2709527179072069,2.0174108155732764,2.001203776090054
soil.hip.UTK.K016.11.2017.06.10.day17,summer,UTK.K016.11,341.7,advanced,ARF,temperate,17,train,train,train,train,train,train,train,train,train,train,2.194920596729256,1.5568395824008583,3.951193632368204,1.6866264874830614
soil.hip.UTK.K016.11.2017.05.29.day5,summer,UTK.K016.11,84.2,active,ARF,temperate,5,train,train,train,train,train,train,train,train,train,train,0.6700790411309328,-2.7888283809625367,-2.55393283337661,0.9805511209864655
soil.hip.UTK.K016.11.2017.06.06.day13,summer,UTK.K016.11,258.6,advanced,ARF,temperate,13,test,test,test,test,test,test,test,test,test,test,0.8000293116463482,-0.4190683121967602,1.5089689004150557,2.021409561315357
soil.hip.UTK.K016.12.2017.06.12.day19,summer,UTK.K016.12,392.2,advanced,ARF,temperate,19,train,train,train,train,train,train,train,train,train,train,2.2204734860838986,-1.1064751159814836,4.557531457991701,1.609227045378022
soil.hip.UTK.K016.12.2017.05.26.day2,summer,UTK.K016.12,18.3,early,ARF,temperate,2,test,test,test,test,test,test,test,test,test,test,1.2366206533802622,-9.312957749835753,-2.5471430744387984,1.4709487154770517
soil.hip.UTK.K016.12.2017.06.04.day11,summer,UTK.K016.12,215.2,advanced,ARF,temperate,11,train,train,train,train,train,train,train,train,train,train,1.6198981136782393,-0.48051522008990943,1.3348817786668405,2.78921231871351
soil.hip.UTK.K016.12.2017.05.30.day6,summer,UTK.K016.12,105.8,active,ARF,temperate,6,train,train,train,train,train,train,train,train,train,train,0.6821057594116393,-7.8452085713675705,-2.42048778323511,1.5986669333034476
soil.hip.UTK.K016.12.2017.05.27.day3,summer,UTK.K016.12,41.5,early,ARF,temperate,3,train,train,train,train,train,train,train,train,train,train,0.7018985643382099,-7.436599872900373,-2.6665286877089613,1.147946814315139
soil.hip.UTK.K016.12.2017.06.11.day18,summer,UTK.K016.12,366.3,advanced,ARF,temperate,18,test,test,test,test,test,test,test,test,test,test,1.236814297633277,0.07143924289152892,3.9242798721932726,1.4743507773331928
soil.hip.UTK.K016.12.2017.06.09.day16,summer,UTK.K016.12,319.6,advanced,ARF,temperate,16,test,test,test,test,test,test,test,test,test,test,0.6547506525577251,-0.997377752988104,1.8661482003026606,2.366743382907842
soil.hip.UTK.K016.12.2017.05.25.day1,summer,UTK.K016.12,0.0,initial,ARF,temperate,1,train,train,train,train,train,train,train,train,train,train,0.7868978033964407,-9.838371969970243,-2.8517665124845717,0.9314596559994461
soil.hip.UTK.K016.12.2017.06.01.day8,summer,UTK.K016.12,148.5,active,ARF,temperate,8,train,train,train,train,train,train,train,train,train,train,0.9558058184465636,-1.5799867713482385,-2.0900057417359488,1.8842612790157949
soil.hip.UTK.K016.12.2017.05.29.day5,summer,UTK.K016.12,84.2,active,ARF,temperate,5,train,train,train,train,train,train,train,train,train,train,1.6361798746690805,-7.84743990603386,-2.785886821955007,0.7039269025872441
soil.hip.UTK.K016.12.2017.06.14.day21,summer,UTK.K016.12,441.3,advanced,ARF,temperate,21,test,test,test,test,test,test,test,test,test,test,2.841883325006778,-2.3785815016276253,3.5201932291246667,1.8677658199577802
soil.hip.UTK.K016.12.2017.06.10.day17,summer,UTK.K016.12,341.7,advanced,ARF,temperate,17,train,train,train,train,train,train,train,train,train,train,2.0244058771122546,-1.2056532512582283,2.8170799405653195,2.157963894110029
soil.hip.UTK.K016.12.2017.06.06.day13,summer,UTK.K016.12,258.6,advanced,ARF,temperate,13,train,train,train,train,train,train,train,train,train,train,1.9449718500574882,0.872675032453289,1.0907395644133207,2.983937111157026
soil.hip.UTK.K016.12.2017.06.05.day12,summer,UTK.K016.12,236.6,advanced,ARF,temperate,12,test,test,test,test,test,test,test,test,test,test,1.599585732250338,0.876368682015972,1.7057767917320366,2.1813208705559406
soil.hip.UTK.K016.12.2017.06.08.day15,summer,UTK.K016.12,298.6,advanced,ARF,temperate,15,train,train,train,train,train,train,train,train,train,train,1.779256815915513,-2.101461920312209,-1.9918722028170883,2.2119096938776
soil.hip.UTK.K016.12.2017.06.07.day14,summer,UTK.K016.12,278.9,advanced,ARF,temperate,14,train,train,train,train,train,train,train,train,train,train,2.4890260110249507,-2.0320573111229585,0.47139057265458817,2.4045645420444908
soil.hip.UTK.K016.12.2017.06.03.day10,summer,UTK.K016.12,193.3,active,ARF,temperate,10,test,test,test,test,test,test,test,test,test,test,1.3670443193092936,1.1217942249740727,0.40723538869128184,2.705663031513197
soil.hip.CMU.17.10.2017.08.12.day4,summer,17-10,72.0,active,FIRS,semi-arid,4,train,train,train,train,train,train,train,train,train,train,2.306180761372403,-4.133057278909559,-0.44779607270316824,1.3498231266910565
soil.hip.CMU.17.10.2017.08.22.day14,summer,17-10,322.8,advanced,FIRS,semi-arid,14,test,test,test,test,test,test,test,test,test,test,1.4474895902078373,0.6111718606720782,-3.556984382126478,2.0795278596697155
soil.hip.CMU.17.10.2017.08.19.day11,summer,17-10,244.45,advanced,FIRS,semi-arid,11,test,test,test,test,test,test,test,test,test,test,0.46883815174346566,-0.3304142696645549,-3.9697039102366247,1.7783893144122782
soil.hip.CMU.17.10.2017.08.17.day9,summer,17-10,193.95,active,FIRS,semi-arid,9,train,train,train,train,train,train,train,train,train,train,0.6804341415217383,-3.9464747333519927,-3.571997454710134,1.2219859951793737
soil.hip.CMU.17.10.2017.08.10.day2,summer,17-10,25.55,early,FIRS,semi-arid,2,train,train,train,train,train,train,train,train,train,train,1.2751331116789135,-7.134317472519103,-4.979576094093454,1.0148227690172371
soil.hip.CMU.17.10.2017.08.25.day17,summer,17-10,398.55,advanced,FIRS,semi-arid,17,train,train,train,train,train,train,train,train,train,train,0.4622114271361699,-0.38869808819235097,-3.853193100814222,0.8885526563209973
soil.hip.CMU.17.10.2017.08.18.day10,summer,17-10,219.2,advanced,FIRS,semi-arid,10,train,train,train,train,train,train,train,train,train,train,0.8531971553262068,-0.4271638065310501,-0.776767816369281,2.3677567544151197
soil.hip.CMU.17.10.2017.08.16.day8,summer,17-10,169.5,active,FIRS,semi-arid,8,train,train,train,train,train,train,train,train,train,train,1.28241735011901,-6.632170395067476,-5.10944365187286,2.901672428206873
soil.hip.CMU.17.10.2017.08.09.day1,summer,17-10,0.0,initial,FIRS,semi-arid,1,train,train,train,train,train,train,train,train,train,train,0.33164567773276055,-10.01470183897977,-4.688029209423529,1.3353487991245574
soil.hip.CMU.17.10.2017.08.20.day12,summer,17-10,270.85,advanced,FIRS,semi-arid,12,train,train,train,train,train,train,train,train,train,train,1.0678390808609315,-0.817524044621118,-3.9135196822053073,1.9526698283099098
soil.hip.CMU.17.10.2017.08.14.day6,summer,17-10,122.55,active,FIRS,semi-arid,6,train,train,train,train,train,train,train,train,train,train,0.3571037552330232,-0.9007576507085702,-1.5794128938429548,1.7981444261463073
soil.hip.CMU.17.10.2017.08.23.day15,summer,17-10,348.05,advanced,FIRS,semi-arid,15,test,test,test,test,test,test,test,test,test,test,0.8278915484336444,-1.6224027170055653,-3.5949038651893677,1.4140440282992817
soil.hip.CMU.17.10.2017.08.26.day18,summer,17-10,424.7,advanced,FIRS,semi-arid,18,train,train,train,train,train,train,train,train,train,train,0.7396080399648213,-2.5351336489387712,-1.0611709641034626,1.1924500227014398
soil.hip.CMU.17.10.2017.08.24.day16,summer,17-10,373.85,advanced,FIRS,semi-arid,16,train,train,train,train,train,train,train,train,train,train,0.9894882924972084,-1.766398211260407,-3.591553947028782,2.0154027373103833
soil.hip.CMU.17.10.2017.08.27.day19,summer,17-10,451.65,advanced,FIRS,semi-arid,19,train,train,train,train,train,train,train,train,train,train,0.40597281743607816,-1.371792093133541,-3.848844375375977,1.4944373094114862
soil.hip.CMU.17.10.2017.08.28.day20,summer,17-10,477.8,advanced,FIRS,semi-arid,20,train,train,train,train,train,train,train,train,train,train,1.3157636015232193,3.3701241226539036,-2.4085165034151466,1.8144279804264931
soil.hip.CMU.17.10.2017.08.11.day3,summer,17-10,49.75,early,FIRS,semi-arid,3,test,test,test,test,test,test,test,test,test,test,0.4467924883041867,-3.9081980641410095,-1.2528196211612883,0.8047823003724206
soil.hip.CMU.16.05.2016.mo.day15,spring,CMU_Mrs._16_05,150.0,active,FIRS,semi-arid,15,train,train,train,train,train,train,train,train,train,train,0.40792600220136244,-1.0625890036655825,,1.427138114510207
soil.hip.CMU.16.05.2016.mo.day12,spring,CMU_Mrs._16_05,110.2777778,active,FIRS,semi-arid,12,train,train,train,train,train,train,train,train,train,train,0.3153535000627645,-4.815944862538466,,1.8583844654817998
soil.hip.CMU.16.05.2016.mo.day10,spring,CMU_Mrs._16_05,79.72222223,active,FIRS,semi-arid,10,train,train,train,train,train,train,train,train,train,train,0.8001308491761208,-7.209748622385773,-0.5839478885949534,1.7564224638122736
soil.hip.CMU.16.05.2016.mo.day19,spring,CMU_Mrs._16_05,200.8333333,advanced,FIRS,semi-arid,19,train,train,train,train,train,train,train,train,train,train,0.34427300602382616,-2.7389727475248105,-1.1845547184688345,1.0106313530132303
soil.hip.CMU.16.05.2016.mo.day9,spring,CMU_Mrs._16_05,69.44444445,active,FIRS,semi-arid,9,train,train,train,train,train,train,train,train,train,train,0.39702480785113714,-5.717941359096378,2.1747517214841605,2.4217026620079327
soil.hip.CMU.16.05.2016.mo.day14,spring,CMU_Mrs._16_05,136.6666667,active,FIRS,semi-arid,14,test,test,test,test,test,test,test,test,test,test,0.534015543499887,-4.488044837251177,-0.4554755286828258,0.5837354733487077
soil.hip.CMU.16.05.2016.mo.day4,spring,CMU_Mrs._16_05,15.83333333,early,FIRS,semi-arid,4,train,train,train,train,train,train,train,train,train,train,0.36126725258031556,-8.191558195155292,0.6061358035703153,1.5440527254743088
soil.hip.CMU.16.05.2016.mo.day3,spring,CMU_Mrs._16_05,11.38888889,early,FIRS,semi-arid,3,train,train,train,train,train,train,train,train,train,train,0.40867411094102657,-9.65667004380278,-2.0088239744658827,1.7694611694801408
soil.hip.CMU.16.05.2016.mo.day13,spring,CMU_Mrs._16_05,123.3333333,active,FIRS,semi-arid,13,train,train,train,train,train,train,train,train,train,train,0.2447380120829088,-5.8268263060247065,0.08961215868968697,0.938424590970862
soil.hip.CMU.16.05.2016.mo.day1,spring,CMU_Mrs._16_05,0.0,initial,FIRS,semi-arid,1,train,train,train,train,train,train,train,train,train,train,0.3149444234673826,-7.251984268500171,-0.9903987040278768,1.36844085299981
soil.hip.CMU.16.05.2016.mo.day21,spring,CMU_Mrs._16_05,214.1666667,advanced,FIRS,semi-arid,21,test,test,test,test,test,test,test,test,test,test,0.8623277380273624,1.4574577597837557,-1.1096621248546943,2.7172491185263237
soil.hip.CMU.16.05.2016.mo.day16,spring,CMU_Mrs._16_05,164.7222222,active,FIRS,semi-arid,16,train,train,train,train,train,train,train,train,train,train,0.3903253618258713,-2.901195883223151,-0.0984400728132524,1.211923141168568
soil.hip.CMU.16.05.2016.mo.day20,spring,CMU_Mrs._16_05,207.5,advanced,FIRS,semi-arid,20,train,train,train,train,train,train,train,train,train,train,0.3734222095320945,-0.20667105554929321,-0.14310084364067333,1.4644114383093774
soil.hip.CMU.16.05.2016.mo.day2,spring,CMU_Mrs._16_05,7.5,early,FIRS,semi-arid,2,train,train,train,train,train,train,train,train,train,train,0.2506849110811391,-8.036772966261978,-2.833213344056216,1.8225934066891423
soil.hip.CMU.17.04.2017.03.day11,winter,Mr 17-04,144.95,active,FIRS,semi-arid,11,train,train,train,train,train,train,train,train,train,train,1.3360597376189673,-4.992015788173935,-1.4895447920030538,3.2435471947223062
soil.hip.CMU.17.04.2017.03.day15,winter,Mr 17-04,202.45,advanced,FIRS,semi-arid,15,train,train,train,train,train,train,train,train,train,train,0.23219493964241167,-4.574587082850046,-3.3607980726948146,1.2109767321821217
soil.hip.CMU.17.04.2017.03.day7,winter,Mr 17-04,76.65,active,FIRS,semi-arid,7,train,train,train,train,train,train,train,train,train,train,0.44562263781049083,-6.703066146489895,-3.1136775788809956,1.2968550386957025
soil.hip.CMU.17.04.2017.03.day20,winter,Mr 17-04,254.4,advanced,FIRS,semi-arid,20,train,train,train,train,train,train,train,train,train,train,-0.5894738438712182,-4.618562138957984,-1.967819593676289,1.376645135958495
soil.hip.CMU.17.04.2017.03.day4,winter,Mr 17-04,34.15,early,FIRS,semi-arid,4,train,train,train,train,train,train,train,train,train,train,0.4600364016154419,-6.894107080879606,-4.800518406666919,1.9917284580430916
soil.hip.CMU.17.04.2017.03.day3,winter,Mr 17-04,24.15,early,FIRS,semi-arid,3,test,test,test,test,test,test,test,test,test,test,1.6728434688607088,,-3.228222995327128,2.1420032996082847
soil.hip.CMU.17.04.2017.03.day16,winter,Mr 17-04,213.25,advanced,FIRS,semi-arid,16,train,train,train,train,train,train,train,train,train,train,0.21809066643039543,-2.8776021020722897,-1.8873048324765493,1.1552370546061104
soil.hip.CMU.17.04.2017.03.day12,winter,Mr 17-04,162.45,active,FIRS,semi-arid,12,test,test,test,test,test,test,test,test,test,test,0.2391012336462257,-3.898016239198274,-3.0134567951279525,1.5782501151483137
soil.hip.CMU.17.04.2017.03.day14,winter,Mr 17-04,191.65,active,FIRS,semi-arid,14,train,train,train,train,train,train,train,train,train,train,0.29967998650332284,-3.9913972483559856,-2.7228295496783606,1.1439477072432007
soil.hip.CMU.17.04.2017.03.day8,winter,Mr 17-04,92.2,active,FIRS,semi-arid,8,train,train,train,train,train,train,train,train,train,train,0.5300264964981629,-8.601734043018165,-4.367008757181253,1.2867854938308492
soil.hip.CMU.17.04.2017.03.day5,winter,Mr 17-04,46.95,early,FIRS,semi-arid,5,train,train,train,train,train,train,train,train,train,train,0.23800953018753823,-6.763407784300671,-2.8421446244625024,2.0524197528280315
soil.hip.CMU.17.04.2017.03.day1,winter,Mr 17-04,0.0,initial,FIRS,semi-arid,1,train,train,train,train,train,train,train,train,train,train,0.4898743935520873,-5.843104737535148,-4.045811189031644,2.1423180548660836
soil.hip.CMU.17.04.2017.03.day21,winter,Mr 17-04,267.15,advanced,FIRS,semi-arid,21,train,train,train,train,train,train,train,train,train,train,1.2734131446882575,-2.668562825048099,-3.283249448633903,1.0560216072254152
soil.hip.CMU.17.04.2017.03.day18,winter,Mr 17-04,235.2,advanced,FIRS,semi-arid,18,train,train,train,train,train,train,train,train,train,train,0.22502406704912126,0.6690456806345946,-2.3470881628490687,1.9788834002502238
soil.hip.CMU.17.04.2017.03.day19,winter,Mr 17-04,243.55,advanced,FIRS,semi-arid,19,train,train,train,train,train,train,train,train,train,train,0.2475958797682427,-4.219637405279445,-3.073075967879891,2.6913469054340053
soil.hip.CMU.17.04.2017.03.day17,winter,Mr 17-04,224.05,advanced,FIRS,semi-arid,17,train,train,train,train,train,train,train,train,train,train,0.2937122766236264,-3.740008157031868,2.336827838411546,1.433412973119725
soil.hip.CMU.16.09.2016.08.07.day13,summer,Mrs. 16-09,317.75,advanced,FIRS,semi-arid,13,test,test,test,test,test,test,test,test,test,test,0.30085469901974626,-4.225862438047535,-4.468938800393029,0.6888158114014589
soil.hip.CMU.16.09.2016.07.27.day2,summer,Mrs. 16-09,28.3,early,FIRS,semi-arid,2,test,test,test,test,test,test,test,test,test,test,0.25930204685015923,-8.100072914683015,-0.9236630664764789,1.1949425780604352
soil.hip.CMU.16.09.2016.08.08.day14,summer,Mrs. 16-09,343.3,advanced,FIRS,semi-arid,14,train,train,train,train,train,train,train,train,train,train,0.47084595264798956,-2.746058324681858,-4.51670120099905,1.2275238192803446
soil.hip.CMU.16.09.2016.08.11.day17,summer,Mrs. 16-09,422.75,advanced,FIRS,semi-arid,17,test,test,test,test,test,test,test,test,test,test,0.34924796552193094,-2.829112457485188,-2.850177440951751,1.4514989376384255
soil.hip.CMU.16.09.2016.08.10.day16,summer,Mrs. 16-09,397.75,advanced,FIRS,semi-arid,16,test,test,test,test,test,test,test,test,test,test,0.3140376533615452,-2.8157251787088917,-0.6657286075595188,0.9721736849550142
soil.hip.CMU.16.09.2016.08.15.day21,summer,Mrs. 16-09,521.95,advanced,FIRS,semi-arid,21,train,train,train,train,train,train,train,train,train,train,0.2587538525490256,-3.3650219644172417,-4.094814207391297,1.3209688229642236
soil.hip.CMU.16.09.2016.07.28.day3,summer,Mrs. 16-09,57.45,active,FIRS,semi-arid,3,test,test,test,test,test,test,test,test,test,test,0.3105290136260095,-6.194866187395152,-1.233976404825551,0.8447240850006317
soil.hip.CMU.16.09.2016.08.05.day11,summer,Mrs. 16-09,269.7,advanced,FIRS,semi-arid,11,train,train,train,train,train,train,train,train,train,train,0.69831659541995,-2.062610545064066,-3.312867612919268,0.9198169325803676
soil.hip.CMU.16.09.2016.07.29.day4,summer,Mrs. 16-09,86.6,active,FIRS,semi-arid,4,train,train,train,train,train,train,train,train,train,train,0.2691903115037366,-7.575260635435604,-4.99552705156621,1.5774094548579356
soil.hip.CMU.16.09.2016.08.02.day8,summer,Mrs. 16-09,196.65,active,FIRS,semi-arid,8,test,test,test,test,test,test,test,test,test,test,1.0910251150320214,-3.3421764260290026,-3.8082497643051916,0.9646731825627057
soil.hip.CMU.16.09.2016.07.26.day1,summer,Mrs. 16-09,0.0,initial,FIRS,semi-arid,1,test,test,test,test,test,test,test,test,test,test,0.4561150482589067,-8.779499115344262,-2.6857827820760285,0.7273703594750911
soil.hip.SHSU.2016.064.2016.08.30.day6,summer,2016.064,137.5,active,STAFS,temperate,6,test,test,test,test,test,test,test,test,test,test,1.4903099575722063,11.59879226394088,4.116309329327073,2.878440891732672
