#SampleID	env_package	empo_1	empo_2	empo_3
10403.3.11.14.NL9.S3	human-skin	Host-associated	Animal	Animal surface
11052.10.14.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10172.2075	human-skin			
10317.000047904	human-skin	host-associated	animal	animal surface
13064.B10SN3	human-associated	Host-associated	Animal-associated	Animal surface
10172.1734	built environment			
10317.000016491	human-gut	host-associated	animal	animal distal gut
10244.1G12	human-skin	Host-associated	Animal-associated	Animal secretion
13064.PRV11N2	human-associated	Host-associated	Animal-associated	Animal surface
2192.H04a.Foot.2003.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.23F3	human-skin			
12470.30.Floor.2	built environment	Free-living	Non-saline	Surface (non-saline)
10370.EB11	human-skin			
13917.foot.29.plateB.wellE07	human-skin	Host-associated	Animal	Animal surface
10370.7G10	human-skin			
2010.2605				
13092.000118433.covid	human-skin	Host-associated	Animal-associated	Animal surface
10172.1148	built environment			
11442.G78969	misc environment	free-living	non-saline	surface (non-saline)
11052.1.4.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10403.3.11.14.NL13.S3	human-skin	Host-associated	Animal	Animal surface
2192.H05b.Nose.2796.lane5.NoIndex.L005	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.12E6	human-skin			
10370.FB5	human-skin			
13064.B2SN1	human-associated	Host-associated	Animal-associated	Animal surface
10370.15G1	human-skin			
11272.Cl.V3.10B7.LB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000119727.covid.MVPII	built environment	Free-living	Non-saline	Surface (non-saline)
11052.10.15.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.CB10	human-skin			
10317.000002581	human-gut	host-associated	animal	animal distal gut
10370.BG2	human-skin			
2192.H04a.Dog.Foot.2057.lane6.NoIndex.L006	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10172.9054	human-skin			
11442.G73524	misc environment	free-living	non-saline	surface (non-saline)
11326.Q.71701.0058.2017.01.30	human-gut	Host-associated	Animal	Animal distal gut
10370.22G5	human-skin			
10172.1253	human-skin			
10244.1B4	human-skin	Host-associated	Animal-associated	Animal secretion
10403.2.10.15.L4.S13	human-skin	Host-associated	Animal	Animal surface
11740.47.2.MonTues.Swab.HumanSkin	human-skin			
10370.4B12	human-skin			
11442.G75252	misc environment	free-living	non-saline	surface (non-saline)
10370.17E1	human-skin			
10370.EF6	human-skin			
10370.15G8	human-skin			
10894.HR4615	human-skin	Host-associated	Animal-associated	Animal surface
13092.000118472.covid	human-associated	Host-associated	Animal-associated	Animal secretion
550.L4S138.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.21E1	human-skin			
2010.1718				
11740.62.6.MonTues.Swab.HumanSkin	human-skin			
10172.1695	built environment			
10317.000100347	human-gut	host-associated	animal	animal distal gut
10317.000069137	human-associated	host-associated	animal	animal secretion
10370.13C6	human-skin			
10370.12D3	human-skin			
550.L2S344.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.10.29.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10403.N10.S4	human-skin	Host-associated	Animal	Animal surface
11874.X15.106	human-associated	Host-associated	Animal	Animal secretion
11865.bathtub.hot.knob.t2	built environment	Free-living	Non-saline	Surface (non-saline)
11272.Cl.V5.11D7.F.71277	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.DE6	human-skin			
11326.Q.76402.0024.2017.11.01	human-gut	Host-associated	Animal	Animal distal gut
11624.1023773305	human-associated	Host-associated	Animal	Animal secretion
10423.3BB7ELBL7FALC	built environment			
10403.7.15.14.NL24.S6	human-skin	Host-associated	Animal	Animal surface
10403.9.2.14.NL5.S8	human-skin	Host-associated	Animal	Animal surface
10317.000069142	human-skin	host-associated	animal	animal surface
550.L4S108.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
12201.s.la.C.3.standard.L	human-skin	Host-associated	Animal-associated	Animal secretion
2192.H04a.Dog.Nose.2085.lane6.NoIndex.L006	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000073402	human-skin	host-associated	animal	animal surface
11710.000085154	human-gut	Host-associated	Animal	Animal distal gut
10172.1254	human-skin			
12470.36.Desk.3	built environment	Free-living	Non-saline	Surface (non-saline)
11712.SUBJECT36.SKIN.778	human-skin	Host-associated	Animal-associated	Animal surface
10317.000031359	human-gut	host-associated	animal	animal distal gut
10308.Fh.J2.IHM.B.5	host-associated	Host-associated	Animal	Animal proximal gut
10370.22G8	human-skin			
11272.Cl.V6.3D3.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11914.St.chronic.LHM064.1.T	human-gut	Host-associated	Animal	Animal distal gut
11740.40.5.ThursFri.Swab.HumanGut	human-gut			
11673.PTLDS65.SK2.v1	human-skin	Host-associated	Animal-associated	Animal surface
11326.Q.71701.0174.2018.04.02	human-gut	Host-associated	Animal	Animal distal gut
11272.Cl.V4.10B9.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10172.1808	built environment			
13064.D14SN1	human-associated	Host-associated	Animal-associated	Animal surface
10317.000002056	human-gut	host-associated	animal	animal distal gut
2192.H05b.Bedroom.Floor.2620.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11326.Q.71801.0077.2017.09.25	human-gut	Host-associated	Animal	Animal distal gut
11404.000069142	human-skin			
10317.000155574	human-associated	host-associated	animal	animal secretion
10403.7.11.14.L6.S5	human-skin	Host-associated	Animal	Animal surface
12201.skin.nares.D.2.2.microbiome20.C	human-skin	Host-associated	Animal-associated	Animal secretion
2192.H04a.Front.Door.Knob.1805.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
2010.1450				
10370.2C2	human-skin			
11673.long8.SK2.v1	human-skin	Host-associated	Animal-associated	Animal surface
10172.6731	built environment			
2192.H05b.Bathroom.Door.Knob.2454.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10317.000066837	human-associated	host-associated	animal	animal surface
2010.2963				
2192.H05b.Bedroom.Floor.2860.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
12164.PM38.RECT.PST	human-gut	Host-associated	Animal-associated	Animal distal gut
10317.000023875	human-oral	host-associated	animal	animal secretion
11624.1024450972	human-associated	Host-associated	Animal	Animal secretion
2192.H02a.Bathroom.Door.Knob.702.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10172.1101	human-skin			
10370.19E10	human-skin			
550.L4S271.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13241.J20W4.S	human-gut	Host-associated	Animal	Animal distal gut
10172.6462	human-skin			
2192.H07a.Cat.Fur.3686.lane6.NoIndex.L006	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.16F12	human-skin			
10370.3A11	human-skin			
11052.7.21.19.RK.FH	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.2B10	human-skin			
10370.CC6	human-skin			
10317.000089667	human-gut	host-associated	animal	animal distal gut
550.L2S292.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000073541	human-gut	host-associated	animal	animal distal gut
10317.000068813	human-associated	host-associated	animal	animal secretion
2192.H03a.Foot.1358.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.DC6	human-skin			
11442.G87348	misc environment	host-associated	not applicable	not applicable
11740.50.6.MonTues.Swab.HumanGut	human-gut			
11052.4.5.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.X00215800	human-gut	host-associated	animal	animal distal gut
11740.47.1.ThursFri.Vacuum.cr	built environment			
550.L2S346.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000085154	human-gut	host-associated	animal	animal distal gut
10317.000026056	human-gut	host-associated	animal	animal distal gut
11272.Cl.V6.6H1.CLA	misc environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10244.1E8	human-skin	Host-associated	Animal-associated	Animal secretion
11052.10.24.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10244.1E10	human-skin	Host-associated	Animal-associated	Animal secretion
14385.N.None.20C.vaginalswab.1	human-vaginal	Host-associated	Animal	animal secretion
13092.000118425.covid	human-skin	Host-associated	Animal-associated	Animal surface
10894.7503	human-associated	Host-associated	Animal	Animal secretion
10370.3A9	human-skin			
10370.12D8	human-skin			
10317.000039750	human-gut	host-associated	animal	animal distal gut
10308.Fm.J7.IHM.A.5	host-associated	Host-associated	Animal	Animal proximal gut
2192.H04a.Front.Door.Knob.1877.lane6.NoIndex.L006	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10317.X00180469	human-gut	host-associated	animal	animal distal gut
10370.18G12	human-skin			
10370.18D10	human-skin			
10317.000007366	human-associated	host-associated	animal	animal secretion
10370.18D11	human-skin			
10370.DB8	human-skin			
11272.Cl.V5.11G12.F.71299	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H07b.Hand.4066.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11272.Cl.V11.7F3.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11442.BLANK6.6A	misc environment	control	negative	sterile water blank
10370.15F12	human-skin			
550.L1S317.s.1.sequence	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.21G11	human-skin			
2192.H06b.Nose.3348.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10589.L4S63				
11052.2.27.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.D13SN1	human-associated	Host-associated	Animal-associated	Animal surface
2010.1879				
12164.PM40.RECT.PRE	human-gut	Host-associated	Animal-associated	Animal distal gut
10370.24D9	human-skin			
10370.17B5	human-skin			
10317.000012696	human-skin	host-associated	animal	animal surface
11404.000063214	human-associated			
10370.21F11	human-skin			
10317.000116169	human-gut	host-associated	animal	animal distal gut
10317.000007265	human-skin	host-associated	animal	animal surface
2192.H04a.Foot.1982.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H03a.Front.Door.Knob.1229.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10370.ED11	human-skin			
11740.28.3.MonTues.Swab.HumanGut	human-gut			
13275.Patient.K.nasal.CGp.swab.rep3	host-associated	Host-associated	Animal-associated	Animal secretion
10403.7.11.14.L31.S5	human-skin	Host-associated	Animal	Animal surface
10423.2RQBZY3AL3W5U	built environment			
10370.22B11	human-skin			
2192.H03a.Kitchen.Light.Switch.1515.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10370.17E4	human-skin			
12201.skin.nares.D.3.1.qiagen.C	human-skin	Host-associated	Animal-associated	Animal secretion
10172.2758	built environment			
11272.Cl.V6.9D3.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H01a.Nose.60.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10403.7.15.14.NL12.S6	human-skin	Host-associated	Animal	Animal surface
10308.Fm.J7.G.A.10	host-associated	Host-associated	Animal	Animal surface
2192.H01a.Hand.112.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000034577	human-associated	host-associated	animal	animal secretion
10317.000157679	human-gut	host-associated	animal	animal distal gut
2192.H05b.Kitchen.Floor.2594.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
13092.000117756.covid	built environment	Free-living	Non-saline	Surface (non-saline)
2192.H02a.Kitchen.Light.Switch.843.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11712.SUBJECT16.SKIN.181	human-skin	Host-associated	Animal-associated	Animal surface
10172.2401	human-skin			
10403.7.11.14.L29.S5	human-skin	Host-associated	Animal	Animal surface
10370.19E2	human-skin			
10370.11D11	human-skin			
13064.B6SS1	human-skin	Host-associated	Animal-associated	Animal surface
2192.H07a.Hand.3631.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.20E6	human-skin			
10370.19D11	human-skin			
12201.built.keyboard.A.1.1.nucleomag.L	built environment	Free-living	Non-saline	Surface (non-saline)
2010.3054				
11052.10.8.13.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
550.L2S329.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10934.HT.broad.GH.nurse.keyboard.4	built environment	Free-living	Non-saline	Surface (non-saline)
10403.9.2.14.NL4.S8	human-skin	Host-associated	Animal	Animal surface
10172.1113	built environment			
10172.1744	human-skin			
13957.Apt.C.bedroom.fan.switch	built environment	Free-living	Non-saline	Surface (non-saline)
550.L4S93.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000012707	human-gut	host-associated	animal	animal distal gut
11404.000063238	human-associated			
11404.000066827	human-associated			
10317.000015654	human-skin	host-associated	animal	animal surface
2192.H07b.Kitchen.Light.Switch.4155.lane6.NoIndex.L006	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10370.CB8	human-skin			
10370.24C6	human-skin			
12164.PM28.RECT.PRE	human-gut	Host-associated	Animal-associated	Animal distal gut
10403.7.15.14.NL13.S6	human-skin	Host-associated	Animal	Animal surface
550.L4S180.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.11.8.18.RK.LH	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11740.64.6.MonTues.Swab.HumanGut	human-gut			
10403.1.8.15.L13.S9	human-skin	Host-associated	Animal	Animal surface
10317.X00179583	human-gut	host-associated	animal	animal distal gut
10172.3597	built environment			
10370.ED12	human-skin			
11272.Cl.V6.5C9.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11326.Q.71402.0195.2018.03.13	human-gut	Host-associated	Animal	Animal distal gut
11052.10.8.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.12.11.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000063278	human-skin	host-associated	animal	animal surface
11766.000076121	human-gut	Host-associated	Animal	Animal distal gut
550.L4S178.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000015694	human-skin	host-associated	animal	animal surface
10317.000148118	human-gut	host-associated	animal	animal distal gut
10370.4C2	human-skin			
10308.Fh.P5.IHM.A.10	host-associated	Host-associated	Animal	Animal proximal gut
11272.Cl.V6.1A9.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.19G8	human-skin			
10370.2A10	human-skin			
10403.7.11.14.NL9.S5	human-skin	Host-associated	Animal	Animal surface
11272.Cl.V6.4C10.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H03a.Nose.1503.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11166.fmnh.332	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.B9SS1	human-skin	Host-associated	Animal-associated	Animal surface
10317.000097624	human-gut	host-associated	animal	animal distal gut
12201.skin.nares.eluent.T.1.microbiome2.C	human-skin	Host-associated	Animal-associated	Animal secretion
10317.000105315	human-gut	host-associated	animal	animal distal gut
10894.HR4908	human-associated	Host-associated	Animal	Animal secretion
10172.1282	built environment			
10317.000066853	human-skin	host-associated	animal	animal surface
10172.4571	built environment			
10317.000074318	human-gut	host-associated	animal	animal distal gut
10370.3E1	human-skin			
11624.1024436134	human-associated	Host-associated	Animal	Animal secretion
2010.3053				
10172.1321	human-skin			
550.L4S203.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H03a.Hand.1375.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.BC3	human-skin			
10370.4B10	human-skin			
10370.11D12	human-skin			
2010.3052				
10172.7945	human-skin			
11740.40.1.ThursFri.Swab.HumanGut	human-gut			
10894.HR5631	human-skin	Host-associated	Animal-associated	Animal surface
10249.M022.01R	human-gut	Host-associated	Animal	Animal distal gut
550.L2S300.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10172.5459	human-skin			
11272.Cl.V6.9D4.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2010.3094				
10317.000040493	human-gut	host-associated	animal	animal distal gut
11326.Q1.71801.0012.6.9.16	human-gut	Host-associated	Animal	Animal distal gut
11865.bathroom.1.door.knob.front.t2	built environment	Free-living	Non-saline	Surface (non-saline)
11272.Cl.V4.6G10.CRA	misc environment	Free-living	Free-living (non-saline)	Solid (non-saline)
2192.H05b.Nose.2772.lane5.NoIndex.L005	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H05b.Hand.2914.lane5.NoIndex.L005	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
1189.Trimmer.Leftpalm	human-skin			
11624.1023770224	human-associated	Host-associated	Animal	Animal secretion
10918.38842	human-gut	Host-associated	Animal-associated	Animal distal gut
10370.1A8	human-skin			
11272.Cl.V6.3D6.UB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H01a.Hand.277.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.4.13.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10249.M052.02R	human-vaginal	Host-associated	Animal	Animal secretion
10244.1A7	human-skin	Host-associated	Animal-associated	Animal secretion
10317.000015647	human-gut	host-associated	animal	animal distal gut
2192.H01a.Hand.232.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H03a.Foot.1478.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000066827	human-associated	host-associated	animal	animal secretion
10918.39122	human-gut	Host-associated	Animal-associated	Animal distal gut
10370.22C5	human-skin			
2192.H06b.Nose.3060.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11874.X15.1257	human-associated	Host-associated	Animal	Animal secretion
10317.000012804	human-skin	host-associated	animal	animal surface
10317.000155207	human-gut	host-associated	animal	animal distal gut
10370.11C11	human-skin			
10317.000072364	human-gut	host-associated	animal	animal distal gut
2192.H07a.Hand.3682.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.ED9	human-skin			
10370.7G12	human-skin			
10370.2A8	human-skin			
550.L3S70.s.3.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.12A8	human-skin			
10317.000069041	human-associated	host-associated	animal	animal secretion
10370.7A10	human-skin			
13064.D5SN1	human-associated	Host-associated	Animal-associated	Animal surface
550.L4S215.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000033133	human-gut	host-associated	animal	animal distal gut
10370.7C3	human-skin			
11052.10.16.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000085136	human-gut	host-associated	animal	animal distal gut
10370.12E3	human-skin			
2192.H07b.Nose.3945.lane1.NoIndex.L001	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10244.2A1	built environment	Free-living	Non-saline	Surface (non-saline)
10172.9289	human-skin			
10894.HR4200	human-skin	Host-associated	Animal-associated	Animal surface
11404.000063219	human-skin			
10370.1A12	human-skin			
11326.Q1.71801.0036.11.3.16	human-gut	Host-associated	Animal	Animal distal gut
550.L4S181.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000041345	human-skin	host-associated	animal	animal surface
11874.X15.62	human-associated	Host-associated	Animal	Animal secretion
12164.PM07.VOID.PST	human-associated	Host-associated	Animal-associated	Animal secretion
11404.000068777	human-associated			
10172.6679	human-skin			
11052.10.9.13.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000117587.covid	human-skin	Host-associated	Animal-associated	Animal surface
10370.16G6	human-skin			
11052.2.19.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.6D3	human-skin			
10403.1.21.15.NL3.S12	human-skin	Host-associated	Animal	Animal surface
11740.36.1.MonTues.Swab.HumanGut	human-gut			
13064.PRV31N2St1	human-associated	Host-associated	Animal-associated	Animal surface
11176.1x.4.Skin3.C11	human-skin	Host-associated	Animal-associated	Animal surface
10370.16C8	human-skin			
10894.HR4649	human-associated	Host-associated	Animal	Animal secretion
10317.000007346	human-skin	host-associated	animal	animal surface
10370.2F8	human-skin			
10308.Fh.P5.G.A.4	host-associated	Host-associated	Animal	Animal surface
2192.H07b.Kitchen.Light.Switch.3843.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10370.11D9	human-skin			
10317.000010330	human-skin	host-associated	animal	animal surface
2010.1519				
10403.7.15.14.NL39.S6	human-skin	Host-associated	Animal	Animal surface
10370.5C1	human-skin			
10370.2F6	human-skin			
10934.HT.detail.F.813.chair.parent.3	built environment	Free-living	Non-saline	Surface (non-saline)
12470.36.Bed.Sheet.3	built environment	Free-living	Non-saline	Surface (non-saline)
10370.ED10	human-skin			
11326.Q2.71701.0041.10.25.16	human-gut	Host-associated	Animal	Animal distal gut
10172.988	human-skin			
10172.6608	built environment			
13064.D5SN3	human-associated	Host-associated	Animal-associated	Animal surface
10934.HT.broad.GH.nurse.floor.2	built environment	Free-living	Non-saline	Surface (non-saline)
10370.DH2	human-skin			
10172.1421	built environment			
10370.DB6	human-skin			
10317.000063238	human-associated	host-associated	animal	animal secretion
10317.000007112	human-skin	host-associated	animal	animal surface
11366.BLANK5.9E	misc environment			
11740.47.3.ThursFri.Swab.HumanSkin	human-skin			
2192.H06b.Nose.3135.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.23G7	human-skin			
11326.Q.71401.0177.2018.01.09	human-gut	Host-associated	Animal	Animal distal gut
10370.11F2	human-skin			
11052.1.23.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000028941	human-oral	host-associated	animal	animal secretion
2192.H03a.Hand.1423.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.15G10	human-skin			
10317.000029263	human-oral	host-associated	animal	animal secretion
10249.M041.02R	human-vaginal	Host-associated	Animal	Animal secretion
11052.1.8.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11272.Cl.V6.3D4.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.10.12.13.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.20G7	human-skin			
10317.000063298	human-associated	host-associated	animal	animal secretion
550.L2S320.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10249.M002.03R	human-gut	Host-associated	Animal	Animal distal gut
10245.22.Drnum3.day10.Bag2		Host-associated	Plant	Plant corpus
11624.J40.384.81	human-associated	Host-associated	Animal	Animal secretion
550.L4S202.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.BD3	human-skin			
10403.7.16.14.L17.S6	human-skin	Host-associated	Animal	Animal surface
10403.7.11.14.L16.S5	human-skin	Host-associated	Animal	Animal surface
10370.FA6	human-skin			
10370.19G5	human-skin			
10370.11D10	human-skin			
10370.EE4	human-skin			
2192.H04a.Kitchen.Floor.1850.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
550.L5S69.s.5.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.B11SN3	human-associated	Host-associated	Animal-associated	Animal surface
10403.9.2.14.NL21.S8	human-skin	Host-associated	Animal	Animal surface
10403.1.15.15.NL4.S10	human-skin	Host-associated	Animal	Animal surface
10317.000058910	human-skin	host-associated	animal	animal surface
10172.2857	built environment			
10317.X00214094	human-gut	host-associated	animal	animal distal gut
10370.15E11	human-skin			
10370.18A4	human-skin			
2192.H07b.Foot.4019.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.12A12	human-skin			
10370.7E9	human-skin			
10894.7478	human-associated	Host-associated	Animal	Animal secretion
2192.H04a.Front.Door.Knob.2045.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10403.7.11.14.L24.S5	human-skin	Host-associated	Animal	Animal surface
10317.000007109	human-oral	host-associated	animal	animal secretion
2192.H01a.Kitchen.Light.Switch.171.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11740.68.7.ThursFri.Swab.HumanGut	human-gut			
12470.19.Hand.1	human-skin	Host-associated	Animal-associated	Animal surface
10370.4D5	human-skin			
550.L1S151.s.1.sequence	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10403.1.15.15.NL2.S10	human-skin	Host-associated	Animal	Animal surface
13064.BH1CN3	human-associated	Host-associated	Animal-associated	Animal surface
13064.PRV11N2St4	human-associated	Host-associated	Animal-associated	Animal surface
11052.4.12.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
1189.Menekish.Stool	human-gut			
10172.1220	human-skin			
10172.2476	human-skin			
10317.000007344	human-skin	host-associated	animal	animal surface
10317.000038375	human-gut	host-associated	animal	animal distal gut
10370.9D10	human-skin			
11404.000068765	human-associated			
10172.1206	human-skin			
10317.000063310	human-associated	host-associated	animal	animal secretion
10403.9.3.14.L30.S8	human-skin	Host-associated	Animal	Animal surface
10317.000031868	human-oral	host-associated	animal	animal secretion
13064.D8SN1	human-associated	Host-associated	Animal-associated	Animal surface
2192.H04a.Dog.Nose.1872.lane6.NoIndex.L006	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000117613.covid	human-gut	Host-associated	Animal-associated	Animal distal gut
11129.NH008.JJK.St	human-gut	Host-associated	Animal	Animal distal gut
10317.000072842	human-gut	host-associated	animal	animal distal gut
10317.000041346	human-skin	host-associated	animal	animal surface
10370.23E9	human-skin			
13064.PL31N2	human-associated	Host-associated	Animal-associated	Animal surface
2192.H01a.Bathroom.Door.Knob.126.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11052.4.7.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H02a.Hand.655.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11272.Cl.V4.8B3.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.8B12	human-skin			
550.L4S80.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
550.L2S353.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11166.fmnh.1174	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10894.5945	human-skin	Host-associated	Animal-associated	Animal surface
13092.000119664.covid	built environment	Free-living	Non-saline	Surface (non-saline)
10370.CD9	human-skin			
10403.7.16.14.L1.S6	human-skin	Host-associated	Animal	Animal surface
