#SampleID	env_package	empo_1	empo_2	empo_3
13301.2014.009.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
11405.subject854.timepoint0	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11692.11441.35o15	host-associated	Host-associated	Animal	Animal secretion
10442.WSB137B	water			
11712.SUBJECT20.SKIN.408	human-skin	Host-associated	Animal-associated	Animal surface
11624.K40.123.55	human-associated	Host-associated	Animal	Animal secretion
13301.2015.017.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
13092.000117137.covid	built environment	Free-living	Non-saline	Surface (non-saline)
11442.G73985	misc environment	free-living	non-saline	surface (non-saline)
10218.G.CTRL.soil.T0.1	soil			
10442.WSB638	water			
13301.2014.042.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT19.STOOL.371	human-gut	Host-associated	Animal-associated	Animal distal gut
11712.SUBJECT22.STOOL.477	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.066.Fly.18.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.37.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.2.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.017.Fly.10.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT42.STOOL.1014	human-gut	Host-associated	Animal-associated	Animal distal gut
11442.G79483	misc environment	free-living	non-saline	surface (non-saline)
10218.5570	human-skin			
10317.000012073	human-gut	host-associated	animal	animal distal gut
13301.2014.066.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
11624.K40.107.61	human-associated	Host-associated	Animal	Animal secretion
11624.K40.76.54	human-associated	Host-associated	Animal	Animal secretion
12227.SAL.RAS.B.50.digesta	host-associated	Host-associated	Animal	Animal proximal gut
13301.2014.042.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79542	misc environment	not applicable	not applicable	not applicable
10321.2014.006.Fly.37.T				
11712.SUBJECT25.ORAL.536	human-oral	Host-associated	Animal-associated	Animal secretion
10442.WSB170C	water			
10321.2014.009.Fly.27.T				
13301.2014.066.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.39.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G72761	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.053.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
13064.D13SS1	human-skin	Host-associated	Animal-associated	Animal surface
13301.2014.004.Fly.24.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.36.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.017.Fly.5.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.16.T	host-associated		Host-associated	Host-associated (non-saline)
11740.38.3.MonTues.Swab.pa	built environment			
11624.K40.105.61	human-associated	Host-associated	Animal	Animal secretion
10370.EC6	human-skin			
13301.2014.066.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.38.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.16.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
11740.29.1.MonTues.Vacuum.cr	built environment			
11624.K40.111.32	human-associated	Host-associated	Animal	Animal secretion
13301.2015.017.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
10403.7.10.14.L5.S4	human-skin	Host-associated	Animal	Animal surface
11712.SUBJECT42.ORAL.986	human-oral	Host-associated	Animal-associated	Animal secretion
10218.MS00024	soil			
13092.000117114.covid	built environment	Free-living	Non-saline	Surface (non-saline)
10218.G.CTRL.soil.T0.2	soil			
13301.2014.042.Fly.2.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT18.STOOL.324	human-gut	Host-associated	Animal-associated	Animal distal gut
11712.SUBJECT22.STOOL.478	human-gut	Host-associated	Animal-associated	Animal distal gut
11442.G79649	misc environment	host-associated	not applicable	not applicable
10403.7.11.14.L27.S5	human-skin	Host-associated	Animal	Animal surface
13301.2014.066.Fly.33.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G73989	misc environment	free-living	non-saline	surface (non-saline)
11442.G75700	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.066.Fly.17.L	host-associated		Host-associated	Host-associated (non-saline)
11624.J40.185.58	human-associated	Host-associated	Animal	Animal secretion
10218.5.9.13.S.H.A	soil			
11713.9.F.9E	human-gut	Host-associated	Animal-associated	Animal distal gut
11405.subject858.timepoint36	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2015.015.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
10370.AH3	human-skin			
11624.K40.111.97	human-associated	Host-associated	Animal	Animal secretion
11272.Cl.V2.6G1.LB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.066.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
10423.4VECR84SVC5VH	built environment			
11713.5.F.5C	human-gut	Host-associated	Animal-associated	Animal distal gut
11950.loc1.Plywood.dry.TP0.DUP	built environment	Free-living	Non-saline	Surface (non-saline)
10798.AC.B.6A.2016	microbial mat/biofilm	Host-associated	Animal	Animal corpus
10370.FA12	human-skin			
10423.64Y9R5R6766GI	built environment			
13301.2014.066.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
11713.1.F.1F	human-gut	Host-associated	Animal-associated	Animal distal gut
10321.2014.009.Fly.6.T				
10370.23C7	human-skin			
13301.2014.066.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
11210.NFB0003050001	human-gut	Host-associated	Animal	Animal distal gut
11405.subject930.timepoint2	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000015452	human-skin	host-associated	animal	animal surface
11405.subject723.timepoint0	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2015.017.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.19.L	host-associated		Host-associated	Host-associated (non-saline)
11740.13.5.MonTues.Vacuum.cr	built environment			
13301.2014.042.Fly.40.L	host-associated		Host-associated	Host-associated (non-saline)
11712.BLANK14.2G	misc environment	Control	Negative	Sterile water blank
10218.3.9.13CtrlB	soil			
11442.G79541	misc environment	not applicable	not applicable	not applicable
11712.SUBJECT26.ORAL.557	human-oral	Host-associated	Animal-associated	Animal secretion
10442.WSB636	water			
1056.Ory.afe.Cinci.1	host-associated	Host-associated	Animal	Animal distal gut
11405.subject723.timepoint12	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.30.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.4.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G79342	misc environment	free-living	non-saline	surface (non-saline)
11692.10911.21P36	host-associated	Host-associated	Animal	Animal secretion
10442.WSB162B	water			
13301.2014.066.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79616	misc environment	free-living	non-saline	surface (non-saline)
10218.BIOS.SW.Csm1T8	water			
13092.000117707.covid	built environment	Free-living	Non-saline	Surface (non-saline)
11442.G79572	misc environment	free-living	non-saline	surface (non-saline)
10370.DE11	human-skin			
10317.000015064	human-skin	host-associated	animal	animal surface
11442.G79573	misc environment	free-living	non-saline	surface (non-saline)
11405.subject930.timepoint0	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11712.BLANK13.1E	misc environment	Control	Negative	Sterile water blank
13917.foot.25.plateA.wellH10	human-skin	Host-associated	Animal	Animal surface
13301.2014.053.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
10442.WSB170B	water			
10218.4206	human-skin			
10370.DF5	human-skin			
11712.SUBJECT20.SKIN.415	human-skin	Host-associated	Animal-associated	Animal surface
11712.SUBJECT17.STOOL.263	human-gut	Host-associated	Animal-associated	Animal distal gut
1802.H33Cb				
11405.subject726.timepoint48	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.15.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.4.L	host-associated		Host-associated	Host-associated (non-saline)
12227.430.seapen.FT.5.skin	host-associated	Host-associated	Animal	Animal surface
10218.T1.R4.6	soil			
13301.2014.042.Fly.38.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.15.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
10442.WSB406	water			
10172.4580	human-skin			
13301.2014.042.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
11400.NCF1.3.8.17	human-associated			
10218.MS00032	soil			
13301.2014.042.Fly.5.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
11712.BLANK12.11B	misc environment	Control	Negative	Sterile water blank
13301.2014.066.Fly.35.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G75787	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.042.Fly.38.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
10218.3.8.13.B	soil			
10403.7.11.14.NL38.S5	human-skin	Host-associated	Animal	Animal surface
10403.7.11.14.NL27.S5	human-skin	Host-associated	Animal	Animal surface
10442.WSB224	water			
11624.K40.75.75	human-associated	Host-associated	Animal	Animal secretion
11712.SUBJECT26.ORAL.559	human-oral	Host-associated	Animal-associated	Animal secretion
10218.1028	microbial mat/biofilm			
10317.000015451	human-skin	host-associated	animal	animal surface
11712.SUBJECT42.STOOL.1015	human-gut	Host-associated	Animal-associated	Animal distal gut
11740.9.5.MonTues.Vacuum.cr	built environment			
11548.A16.90.teeth	host-associated	Host-associated	Animal-associated	Animal corpus
10218.5.13.13.S.LA.F	soil			
1747.smaug.19404.fecal	host-associated	Host-associated	Animal	Animal distal gut
13301.2014.066.Fly.9.O	host-associated		Host-associated	Host-associated (non-saline)
10317.000015062	human-skin	host-associated	animal	animal surface
10172.252	built environment			
2192.H06b.Hand.3253.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.066.Fly.20.T	host-associated		Host-associated	Host-associated (non-saline)
11405.subject858.timepoint24	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.066.Fly.40.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT20.STOOL.426	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.042.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G87519	misc environment	free-living	non-saline	surface (non-saline)
10442.WSB157C	water			
13301.2014.028.Fly.14.O	host-associated		Host-associated	Host-associated (non-saline)
11713.5.S.5B	human-skin	Host-associated	Animal-associated	Animal surface
10218.5361	human-skin			
10317.000015061	human-skin	host-associated	animal	animal surface
13301.2014.028.Fly.12.L	host-associated		Host-associated	Host-associated (non-saline)
10911.21P36	host-associated	Host-associated	Animal	Animal secretion
13301.2014.004.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
10442.WSB335	water			
10370.18G9	human-skin			
2192.H03a.Hand.1303.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11624.K40.87.64	human-associated	Host-associated	Animal	Animal secretion
13301.2014.009.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
11624.K40.119.57	human-associated	Host-associated	Animal	Animal secretion
11712.SUBJECT18.ORAL.277	human-oral	Host-associated	Animal-associated	Animal secretion
13301.2014.052.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
11624.K40.102.55	human-associated	Host-associated	Animal	Animal secretion
13301.2014.066.Fly.28.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.8.O	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT30.ORAL.654	human-oral	Host-associated	Animal-associated	Animal secretion
13301.2015.015.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
10218.3.7.13.A	soil			
13957.Apt.C.kitchen.drawer.handle.2	built environment	Free-living	Non-saline	Surface (non-saline)
10485.B1243	host-associated			
13301.2014.066.Fly.26.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.33.L	host-associated		Host-associated	Host-associated (non-saline)
11692.11441.6o0	host-associated	Host-associated	Animal	Animal secretion
11712.SUBJECT43.ORAL.1024	human-oral	Host-associated	Animal-associated	Animal secretion
13301.2014.066.Fly.34.L	host-associated		Host-associated	Host-associated (non-saline)
11405.BLANK08.E09	misc environment	Control	Negative	Sterile water blank
10894.HR4929	human-skin	Host-associated	Animal-associated	Animal surface
11624.K40.128.100	human-associated	Host-associated	Animal	Animal secretion
13301.2015.017.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.37.T				
10218.Gulf.Oil.2.2.A	sediment			
10370.AG6	human-skin			
11712.SUBJECT27.STOOL.581	human-gut	Host-associated	Animal-associated	Animal distal gut
10321.2014.009.Fly.21.T				
13301.2014.053.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
550.L4S58.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.009.Fly.18.T	host-associated		Host-associated	Host-associated (non-saline)
11272.Cl.V2.6F12.UB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11405.subject726.timepoint36	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11740.5.5.MonTues.Vacuum.cr	built environment			
13301.2014.042.Fly.39.T	host-associated		Host-associated	Host-associated (non-saline)
12201.water.fresh.A.1.nucleomag.L	water	Free-living	Non-saline	Water (non-saline)
10317.000049891	human-skin	host-associated	animal	animal surface
13301.2015.017.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
11400.NCF1.3.17.17	human-associated			
10218.DM3	built environment			
10442.WSB757	water			
10353.PM	host-associated	Host-associated	Animal	Animal distal gut
11712.SUBJECT19.STOOL.376	human-gut	Host-associated	Animal-associated	Animal distal gut
11712.SUBJECT43.STOOL.1065	human-gut	Host-associated	Animal-associated	Animal distal gut
11624.K40.67.6	human-associated	Host-associated	Animal	Animal secretion
13301.2014.042.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
10442.WSB158A	water			
10218.MS00253	soil			
12201.skin.armpit.B.3.nucleomag.L	human-skin	Host-associated	Animal-associated	Animal secretion
13301.2014.042.Fly.31.L	host-associated		Host-associated	Host-associated (non-saline)
10801.BLANK8.1A	misc environment	Control	Negative	Sterile water blank
10218.RK49	built environment			
10317.000015350	human-skin	host-associated	animal	animal surface
10442.WSB766	water			
10370.EB9	human-skin			
11712.SUBJECT18.STOOL.322	human-gut	Host-associated	Animal-associated	Animal distal gut
10370.DF2	human-skin			
10218.DM187	built environment			
13301.2014.042.Fly.17.L	host-associated		Host-associated	Host-associated (non-saline)
11713.9.F.9D	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2015.017.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
11713.5.F.5E	human-gut	Host-associated	Animal-associated	Animal distal gut
