#SampleID	env_package	empo_1	empo_2	empo_3
13301.2014.028.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.35.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.18.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.38.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79575	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.009.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.17.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.24.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.017.Fly.7.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.1.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.29.T				
11815.PWW.3539.FecalFTA	host-associated	Host-associated	Animal-associated	Animal distal gut
13301.2014.042.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.1.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.9.T				
13301.2014.028.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
11815.PWW.3347.FecalFTA	host-associated	Host-associated	Animal-associated	Animal distal gut
11442.G79315	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.053.Fly.1.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.19.T				
13301.2014.009.Fly.19.T	host-associated		Host-associated	Host-associated (non-saline)
11166.fmnh.1216	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.36.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.40.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.33.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
11815.PWW.3544.FecalFTA	host-associated	Host-associated	Animal-associated	Animal distal gut
10321.2014.006.Fly.33.T				
13301.2014.006.Fly.29.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.10.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.16.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.16.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.13.T				
13301.2014.052.Fly.40.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.30.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.2.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G79357	misc environment	not applicable	not applicable	not applicable
13301.2014.004.Fly.28.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.4.T				
13301.2014.066.Fly.32.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.28.O	host-associated		Host-associated	Host-associated (non-saline)
