#SampleID	env_package	empo_1	empo_2	empo_3
13301.2014.053.Fly.36.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT18.STOOL.321	human-gut	Host-associated	Animal-associated	Animal distal gut
11712.SUBJECT19.STOOL.373	human-gut	Host-associated	Animal-associated	Animal distal gut
11624.J40.56.39	human-associated	Host-associated	Animal	Animal secretion
13301.2014.006.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.28.T				
11624.J40.334.6	human-associated	Host-associated	Animal	Animal secretion
13301.2014.053.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
10403.1.15.15.NL33.S10	human-skin	Host-associated	Animal	Animal surface
13301.2014.066.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT23.STOOL.499	human-gut	Host-associated	Animal-associated	Animal distal gut
11442.G87514	misc environment	free-living	non-saline	surface (non-saline)
11405.subject723.timepoint6	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.066.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT25.ORAL.534	human-oral	Host-associated	Animal-associated	Animal secretion
11442.G79250	misc environment	free-living	non-saline	surface (non-saline)
11713.16.F.16D	human-gut	Host-associated	Animal-associated	Animal distal gut
11405.BLANK08.D10	misc environment	Control	Negative	Sterile water blank
13301.2014.028.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT18.ORAL.276	human-oral	Host-associated	Animal-associated	Animal secretion
11712.SUBJECT43.ORAL.1024	human-oral	Host-associated	Animal-associated	Animal secretion
11405.subject892.timepoint0	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11442.G78966	misc environment	host-associated	not applicable	not applicable
13301.2014.053.Fly.37.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT43.ORAL.1026	human-oral	Host-associated	Animal-associated	Animal secretion
11442.G72705	misc environment	host-associated	plant	plant-corpus
13301.2014.066.Fly.21.L	host-associated		Host-associated	Host-associated (non-saline)
11400.NCF1.3.9.17	human-associated			
11624.K40.63.67	human-associated	Host-associated	Animal	Animal secretion
11712.SUBJECT18.ORAL.275	human-oral	Host-associated	Animal-associated	Animal secretion
11442.G79747	misc environment	host-associated	plant	plant-corpus
11712.SUBJECT20.STOOL.422	human-gut	Host-associated	Animal-associated	Animal distal gut
11405.subject720.timepoint0	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10863.PBS1.8H	microbial mat/biofilm			
11442.G83183	misc environment	host-associated	not applicable	not applicable
